34 14726.1 0.475754 0.480927 0.479416 0.479021 0.477581 0.45524 0.448441 -1 -1
35 14822.3 0.490229 0.495799 0.491525 0.500224 0.4906 0.484489 0.52354 -1 -1
36 14661.4 0.498111 0.499257 0.485544 0.500219 0.500219 0.507437 0.481034 -1 -1
37 15120.2 0.503697 0.504123 0.509624 0.515952 0.526755 0.509366 0.499293 -1 -1
38 15423.6 0.511734 0.516247 0.515074 0.518591 0.522844 0.524967 0.52005 -1 -1
39 15816.4 0.520031 0.52067 0.528757 0.525045 0.532318 0.532399 0.515351 -1 -1
40 15534.4 0.527181 0.526061 0.5337 0.524247 0.543695 0.544494 0.550562 -1 -1
41 15774.2 0.534867 0.542297 0.538539 0.53894 0.532366 0.534813 0.561321 -1 -1
42 15553.8 0.541814 0.549869 0.553546 0.555176 0.546552 0.552798 0.571429 -1 -1
43 16122.6 0.551462 0.555374 0.557822 0.561408 0.557994 0.555377 0.572977 -1 -1
44 16002.8 0.555049 0.561646 0.564391 0.569513 0.566214 0.572339 0.565815 -1 -1
45 16481.9 0.56004 0.56681 0.567972 0.568053 0.565486 0.567758 0.590205 -1 -1
46 16439 0.56923 0.579658 0.575064 0.582739 0.594446 0.577443 0.589143 -1 -1
47 16657.8 0.575728 0.581145 0.583622 0.576803 0.571005 0.56846 0.58871 -1 -1
48 16985.4 0.579831 0.595845 0.59329 0.591103 0.585638 0.595813 0.611712 -1 -1
49 17140.9 0.586539 0.600867 0.590323 0.603871 0.600384 0.593404 0.615097 -1 -1
50 17174.5 0.595313 0.608875 0.600405 0.60211 0.597281 0.602347 0.593141 -1 -1
51 17626.4 0.599601 0.610977 0.610275 0.610672 0.62356 0.597384 0.60605 -1 -1
52 17613.5 0.605836 0.614671 0.618004 0.613809 0.613619 0.613223 0.623475 -1 -1
53 17563.5 0.607941 0.617576 0.624148 0.631448 0.610002 0.614916 0.632426 -1 -1
54 18136.7 0.609039 0.627339 0.630881 0.624888 0.627229 0.63472 0.636515 -1 -1
55 18132.6 0.613289 0.631782 0.631287 0.628345 0.626415 0.639789 0.624567 -1 -1
56 18237.8 0.620862 0.638337 0.640847 0.634646 0.638111 0.65064 0.635469 -1 -1
57 18611.1 0.628245 0.645919 0.646627 0.643456 0.647613 0.648124 0.642826 -1 -1
58 18680 0.628701 0.649618 0.650778 0.651144 0.647429 0.647292 0.654057 -1 -1
59 18827.1 0.630633 0.653816 0.652199 0.658945 0.649197 0.648298 0.65003 -1 -1
60 19499.4 0.636021 0.657077 0.658641 0.656516 0.659317 0.662924 0.652522 -1 -1
61 19319.7 0.637365 0.665105 0.659102 0.66218 0.666821 0.661799 0.673905 -1 -1
62 20122.6 0.642149 0.667351 0.671456 0.673501 0.675133 0.669681 0.670806 -1 -1
63 19456.1 0.642452 0.671534 0.669569 0.670761 0.675921 0.680711 0.677088 -1 -1
64 19718 0.647353 0.672828 0.671293 0.678916 0.67552 0.679069 0.670958 -1 -1
65 19916.6 0.652938 0.679019 0.68415 0.684303 0.677993 0.685557 0.684502 -1 -1
66 20579.3 0.651692 0.682133 0.683681 0.683106 0.684843 0.681594 0.684584 -1 -1
67 20211 0.65508 0.689425 0.689906 0.68545 0.687451 0.68851 0.694437 -1 -1
68 20665.5 0.657658 0.69148 0.691756 0.694416 0.689747 0.69659 0.699929 -1 -1
69 21329.4 0.659495 0.695787 0.699384 0.696579 0.692304 0.693481 0.697077 -1 -1
70 21276.6 0.665244 0.703246 0.698933 0.701182 0.703259 0.697594 0.699895 -1 -1
71 21274.6 0.664944 0.705147 0.705834 0.707027 0.702933 0.698899 0.699223 -1 -1
72 21726.6 0.665176 0.705498 0.705072 0.703354 0.706649 0.704927 0.705 -1 -1
73 21662 0.666269 0.714148 0.707795 0.70922 0.708644 0.70789 0.708365 -1 -1
74 21650.8 0.666891 0.713776 0.716436 0.716341 0.719389 0.716185 0.717257 -1 -1
75 21981.6 0.671054 0.716983 0.718883 0.717728 0.712101 0.712827 0.710266 -1 -1
76 22325 0.670592 0.721325 0.72387 0.719337 0.715729 0.717819 0.723306 -1 -1
77 22944.7 0.67422 0.724649 0.721726 0.724263 0.726783 0.72588 0.725013 -1 -1
78 23028.4 0.676766 0.72981 0.72682 0.727534 0.728214 0.731337 0.72453 -1 -1
79 22288.4 0.673914 0.732412 0.733785 0.73006 0.730768 0.728756 0.736166 -1 -1
80 23281.2 0.679744 0.733563 0.731344 0.734681 0.729143 0.731607 0.734982 -1 -1
81 22860.1 0.676638 0.733182 0.733705 0.736765 0.734135 0.73194 0.74365 -1 -1
82 23674.3 0.677301 0.736726 0.739297 0.741075 0.742348 0.739504 0.735758 -1 -1
83 23299 0.679447 0.741235 0.740593 0.741452 0.740065 0.742062 0.739915 -1 -1
84 23639 0.677775 0.744985 0.743585 0.743226 0.74596 0.73884 0.741771 -1 -1
85 24423.3 0.680754 0.74796 0.747035 0.745694 0.747318 0.745207 0.746911 -1 -1
86 24544.8 0.684163 0.749234 0.751387 0.750074 0.748384 0.748115 0.75218 -1 -1
87 24617.5 0.681354 0.753937 0.755227 0.746871 0.755795 0.752154 0.75342 -1 -1
88 24592.1 0.683678 0.75468 0.753078 0.755155 0.7564 0.761021 0.754692 -1 -1
89 24620.4 0.68552 0.75653 0.755694 0.756913 0.760655 0.758193 0.756921 -1 -1
90 25087.8 0.686796 0.76158 0.75971 0.758732 0.755375 0.758041 0.765183 -1 -1
91 25741.6 0.68308 0.761891 0.763433 0.763744 0.764509 0.762133 0.763235 -1 -1
92 25773.5 0.683785 0.764056 0.766144 0.7622 0.76241 0.768688 0.763667 -1 -1
93 26130.7 0.685286 0.766129 0.769012 0.767352 0.769952 0.762779 0.770888 -1 -1
94 25551.8 0.684843 0.770346 0.768898 0.768605 0.767248 0.772638 0.767635 -1 -1
95 26104.7 0.686083 0.77225 0.772734 0.769389 0.774932 0.775466 0.773593 -1 -1
96 26310.5 0.684985 0.773387 0.772928 0.773975 0.77596 0.770406 0.77496 -1 -1
97 26421.9 0.685818 0.774805 0.772882 0.776293 0.774299 0.777136 0.775235 -1 -1
98 26550 0.686053 0.778439 0.777038 0.779492 0.776947 0.776978 0.777723 -1 -1
99 26960.4 0.684245 0.779504 0.779879 0.781266 0.781725 0.783648 0.779697 -1 -1
100 26845.2 0.686338 0.780268 0.781129 0.78434 0.781555 0.780904 0.781107 -1 -1
